GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,381.3164,1030.2072,788.192,0.0,0.0,0.0,-1010.2731,-8946.2092,489.8457,5033.5036,-1688.4343,51.40212912,-2233.4173999999994,-1637.03217088,-3870.449570879999
1,370.624,1073.6471,806.0601,0.0,0.0,0.0,-1024.3369,-9025.8859,482.6122,5043.0328,-1644.9332,52.4986128,-2274.2465999999995,-1592.4345872,-3866.6811871999994
2,369.9436,1020.6438,791.5051,0.0,0.0,0.0,-1018.4002,-8943.2829,479.9267,5080.9351,-1735.2413,53.35886808,-2218.7288,-1681.8824319199998,-3900.6112319199997
3,387.115,1032.382,793.0674,0.0,0.0,0.0,-1011.9748,-8986.2849,492.2009,5059.5423,-1694.631,53.03251656,-2233.9521000000004,-1641.59848344,-3875.5505834400005
4,393.0421,1063.5762,805.0687,0.0,0.0,0.0,-1013.1455,-8870.1715,480.9587,5056.8053,-1804.9681,56.410934399999995,-2083.866000000001,-1748.5571656,-3832.423165600001
5,389.2047,1003.1302,798.3663,0.0,0.0,0.0,-1005.0789,-8859.4685,481.4605,5047.2696,-1763.7952,54.34081632,-2145.116100000001,-1709.45438368,-3854.570483680001
6,398.2599,1034.4818,783.2983,0.0,0.0,0.0,-1005.5044,-8892.5807,484.6885,5023.2005,-1756.7896,53.91197496,-2174.1561,-1702.87762504,-3877.0337250400003
7,398.1786,1034.826,817.6412,0.0,0.0,0.0,-986.6406,-8946.4147,474.0586,5036.027,-1702.4745,55.22442984,-2172.3238999999985,-1647.25007016,-3819.5739701599987
8,398.356,1009.5659,784.199,0.0,0.0,0.0,-990.5391,-9015.2598,469.2994,5024.3668,-1658.7379,54.63912816,-2320.0118,-1604.0987718400002,-3924.1105718400004
9,411.423,1061.9468,796.7944,0.0,0.0,0.0,-1013.945,-8879.9951,488.3599,5027.367,-1750.4172,55.18679976,-2108.049,-1695.23040024,-3803.2794002399996
10,393.6577,1060.1936,814.3529,0.0,0.0,0.0,-1000.1076,-8853.1634,480.9844,5026.6865,-1778.2763,56.1768444,-2077.3958999999995,-1722.0994556,-3799.4953555999996
11,412.6531,1059.4405,794.519,0.0,0.0,0.0,-1000.9231,-8847.5207,479.8317,5080.7719,-1834.5066,56.196199439999994,-2021.2275999999993,-1778.3104005599998,-3799.538000559999
12,369.4862,1087.4162,778.1958,0.0,0.0,0.0,-1012.029,-8921.2175,493.3179,5034.7076,-1705.7767,53.22109464,-2170.122800000001,-1652.5556053599998,-3822.678405360001
13,382.2811,1056.0778,815.0614,0.0,0.0,0.0,-1011.0993,-8786.5061,482.1372,5034.4219,-1844.8121,54.99065736,-2027.6260000000002,-1789.82144264,-3817.44744264
14,419.0327,1034.0316,803.5351,0.0,0.0,0.0,-981.0481,-8827.1312,470.6704,5060.5459,-1834.9468,56.770372800000004,-2020.3635999999997,-1778.1764272,-3798.5400271999993
15,402.5917,1082.8138,785.7989,0.0,0.0,0.0,-997.3088,-8851.2873,482.1812,5087.8265,-1850.3126,55.56978216,-2007.384,-1794.74281784,-3802.12681784
16,419.6539,1032.4802,794.1541,0.0,0.0,0.0,-1006.6476,-8913.5037,472.4159,5073.5959,-1772.7863,55.41631776,-2127.8512999999994,-1717.36998224,-3845.2212822399993
17,383.1235,1096.589,802.1544,0.0,0.0,0.0,-996.6681,-8940.4097,487.3502,5059.1553,-1754.1177,55.18217664,-2108.7054,-1698.93552336,-3807.6409233599998
18,397.9383,1069.5011,790.6646,0.0,0.0,0.0,-1001.4049,-8999.2205,479.4624,5121.4828,-1723.6471,55.30164984,-2141.5761999999995,-1668.34545016,-3809.9216501599994
19,388.9392,1085.7769,790.8402,0.0,0.0,0.0,-991.5237,-8897.2817,485.7567,5058.0491,-1795.5373,56.29505184,-2079.443299999999,-1739.24224816,-3818.685548159999
20,421.9751,1049.6101,805.9595,0.0,0.0,0.0,-1007.9502,-8992.4628,476.94,5005.126,-1658.2852,54.80748792,-2240.8022999999994,-1603.47771208,-3844.28001208
21,425.685,1062.3925,808.06,0.0,0.0,0.0,-993.7835,-8898.0678,486.0581,5036.3575,-1800.6092,56.2045608,-2073.298200000001,-1744.4046392,-3817.702839200001
22,417.1307,1022.796,765.122,0.0,0.0,0.0,-979.948,-8875.9794,473.6517,5046.0037,-1799.4966,57.768800399999996,-2131.2232999999997,-1741.7277996,-3872.9510995999995
23,360.3431,1041.5183,813.955,0.0,0.0,0.0,-984.8886,-8884.2837,479.061,5096.4341,-1827.2077,55.2154752,-2077.8607999999995,-1771.9922248,-3849.8530247999993
24,405.9882,1048.0034,788.7001,0.0,0.0,0.0,-1012.5422,-8844.6501,494.3709,5084.3571,-1848.1021,55.96224192,-2035.7726000000002,-1792.13985808,-3827.9124580800003
25,412.9909,1034.5585,813.3152,0.0,0.0,0.0,-999.5434,-8815.0151,493.9069,5078.8125,-1891.7252,56.423557439999996,-1980.9745000000003,-1835.3016425600001,-3816.27614256
26,395.531,1052.4102,767.8212,0.0,0.0,0.0,-970.1837,-8844.4358,477.3564,5079.508,-1849.0171,56.63898864,-2041.9926999999998,-1792.37811136,-3834.3708113599996
27,370.3857,1045.0604,792.6948,0.0,0.0,0.0,-999.0004,-8876.5469,470.012,5035.581,-1789.2158,54.866211119999996,-2161.813399999999,-1734.34958888,-3896.162988879999
28,380.6595,1046.1495,830.9396,0.0,0.0,0.0,-995.9249,-8903.838,476.7891,5028.3452,-1782.8141,55.30363128,-2136.88,-1727.51046872,-3864.39046872
29,391.4554,1072.7242,791.5184,0.0,0.0,0.0,-994.7013,-8894.7389,486.286,5074.253,-1807.7435,54.846423359999996,-2073.2032,-1752.89707664,-3826.10027664
